"Date","Alton PS 3-1: Alton PS 3-1_Water Level - Logger (Compensated & Corrected-masl)","interpolated climate_Rainfall¹ (mm)","interpolated climate_Snowmelt¹ (mm)"
2016-05-25,392.60969543457,0,
2016-05-26,392.612317403158,5,
2016-05-27,392.598592122396,0,
2016-05-28,392.586090087891,0.600000023841858,
2016-05-29,392.576110839844,1,
2016-05-30,392.566065470378,0,
2016-05-31,392.559397379557,0,
2016-06-01,392.55145517985,1,
2016-06-02,392.541567715732,0,
2016-06-03,392.533899943034,0,
2016-06-04,392.526817321777,14,
2016-06-05,392.563807169596,1.39999997615814,
2016-06-06,392.526069641113,4,
2016-06-07,392.522415161133,0,
2016-06-08,392.509569803874,0.400000005960464,
2016-06-09,392.501859029134,0,
2016-06-10,392.493588765462,3.79999995231628,
2016-06-11,392.492914835612,0,
2016-06-12,392.476710001628,0,
2016-06-13,392.466697692871,0,
2016-06-14,392.456115722656,0,
2016-06-15,392.44593556722,2.59999990463257,
2016-06-16,392.434282938639,0,
2016-06-17,392.419174194336,0,
2016-06-18,392.406341552734,0,
2016-06-19,392.396430969238,0,
2016-06-20,392.38631439209,0,
2016-06-21,392.375551859538,0,
2016-06-22,392.361709594727,0,
2016-06-23,392.351463317871,0,
2016-06-24,392.33960723877,0,
2016-06-25,392.327420552572,0,
2016-06-26,392.317448933919,8,
2016-06-27,392.318511962891,0,
2016-06-28,392.302174886068,0.200000002980232,
2016-06-29,392.296969095866,0,
2016-06-30,392.288324991862,0,
2016-07-01,392.301081339518,5.80000019073486,
2016-07-02,392.290707906087,0,
2016-07-03,392.275789896647,0,
2016-07-04,392.266967773438,0,
2016-07-05,392.254844665527,0,
2016-07-06,392.243125915527,0,
2016-07-07,392.231890360514,0,
2016-07-08,392.239590962728,0.800000011920929,
2016-07-09,392.234916687012,4,
2016-07-10,392.234980265299,0,
2016-07-11,392.217430114746,0,
2016-07-12,392.208758036296,0,
2016-07-13,392.199300130208,17.2000007629395,
2016-07-14,392.248583475749,0,
2016-07-15,392.213134765625,1.79999995231628,
2016-07-16,392.195139567057,0,
2016-07-17,392.188634236654,0,
2016-07-18,392.176689147949,0,
2016-07-19,392.167597452799,0,
2016-07-20,392.161585489909,0,
2016-07-21,392.15321858724,0,
2016-07-22,392.139574686686,0,
2016-07-23,392.128659566243,0,
2016-07-24,392.12095896403,16.3999996185303,
2016-07-25,392.195437113444,0,
2016-07-26,392.157285054525,0,
2016-07-27,392.135088602702,0,
2016-07-28,392.116002400716,0,
2016-07-29,392.10605875651,1.20000004768372,
2016-07-30,392.099624633789,2,
2016-07-31,392.092885335286,0,
2016-08-01,392.086082458496,0,
2016-08-02,392.083455403646,0,
2016-08-03,392.078943888346,0,
2016-08-04,392.06958770752,0,
2016-08-05,392.076024373372,4,
2016-08-06,392.075017293294,0,
2016-08-07,392.05916595459,0,
2016-08-08,392.051122029622,0,
2016-08-09,392.043024698893,0,
2016-08-10,392.034876505534,0,
2016-08-11,392.026062011719,13.1999998092651,
2016-08-12,392.019505818685,5.80000019073486,
2016-08-13,392.170323689779,65,
2016-08-14,392.249809265137,0,
2016-08-15,392.176633199056,10,
2016-08-16,392.269325256348,16.7999992370605,
2016-08-17,392.242950439453,0.800000011920929,
2016-08-18,392.204747517904,0,
2016-08-19,392.213709513346,9.39999961853027,
2016-08-20,392.173362731934,13.3999996185303,
2016-08-21,392.233395894368,0.600000023841858,
2016-08-22,392.183753967285,0,
2016-08-23,392.156707763672,0,
2016-08-24,392.138674418132,4.80000019073486,
2016-08-25,392.129358927409,0.200000002980232,
2016-08-26,392.1218846639,0,
2016-08-27,392.109082539876,0.200000002980232,
2016-08-28,392.098292032878,0,
2016-08-29,392.088907877604,0,
2016-08-30,392.078412373861,0,
2016-08-31,392.068572998047,0,
2016-09-01,392.066073099772,0,
2016-09-02,392.077039082845,0,
2016-09-03,392.076108296712,0,
2016-09-04,392.057545979818,0,
2016-09-05,392.045425415039,0,
2016-09-06,392.040283203125,0,
2016-09-07,392.060880025228,50.4000015258789,
2016-09-08,392.163029988607,0.200000002980232,
2016-09-09,392.103037516276,0,
2016-09-10,392.073791503906,1.20000004768372,
2016-09-11,392.059725443522,0,
2016-09-12,392.043696085612,0,
2016-09-13,392.030693054199,0,
2016-09-14,392.020696004232,0,
2016-09-15,392.01052347819,0,
2016-09-16,391.999289772727,2.40000009536743,
2016-09-17,392.008529663086,4.80000019073486,
2016-09-18,392.009615580241,0,
2016-09-19,391.99242401123,0,
2016-09-20,391.983866373698,0,
2016-09-21,391.97924041748,0,
2016-09-22,391.975303649902,0,
2016-09-23,391.975723266602,0,
2016-09-24,391.977854410807,0,
2016-09-25,391.971967061361,0,
2016-09-26,391.990104675293,8,
2016-09-27,391.997530619303,0,
2016-09-28,391.980450948079,0,
2016-09-29,391.976178487142,0.800000011920929,
2016-09-30,391.988591512044,2.20000004768372,
2016-10-01,392.033083597819,3.59999990463257,
2016-10-02,392.08997853597,5.59999990463257,
2016-10-03,392.129107157389,0,
2016-10-04,392.151143391927,0,
2016-10-05,392.132911682129,0.400000005960464,
2016-10-06,392.1394627889,0,
2016-10-07,392.149673461914,6.59999990463257,
2016-10-08,392.172386169434,0,
2016-10-09,392.187260945638,0.200000002980232,
2016-10-10,392.192202250163,0,
2016-10-11,392.19078318278,0,
2016-10-12,392.195226033529,5.80000019073486,
2016-10-13,392.223523457845,0,
2016-10-14,392.224866231283,0,
2016-10-15,392.234250386556,13.1999998092651,
2016-10-16,392.314674377441,2.79999995231628,
2016-10-17,392.311475118001,0,
2016-10-18,392.327634175618,4,
2016-10-19,392.344718933105,4,
2016-10-20,392.382891337077,13.3000001907349,
2016-10-21,392.383857727051,2.20000004768372,
2016-10-22,392.330042521159,0,
2016-10-23,392.303395589193,0,
2016-10-24,392.288676670619,0,
2016-10-25,392.279671986898,0,
2016-10-26,392.269355773926,0,0
2016-10-27,392.274589538574,3.40000009536743,0
2016-10-28,392.244883219401,0.5,9.89999961853027
2016-10-29,392.211996714274,0,0.399999976158142
2016-10-30,392.185407002767,0.699999988079071,
2016-10-31,392.164117177327,0,
2016-11-01,392.146987915039,0,
2016-11-02,392.128754933675,21.3999996185303,
2016-11-03,392.248575846354,0.400000005960464,
2016-11-04,392.189623514811,0,
2016-11-05,392.181645711263,0,
2016-11-06,392.195098876953,0,
2016-11-07,392.201485951742,0,
2016-11-08,392.172073364258,0.600000023841858,
2016-11-09,392.149303436279,0.200000002980232,
2016-11-10,392.127106984456,0.200000002980232,
2016-11-11,392.11473719279,0,
2016-11-12,392.09842300415,0,
2016-11-13,392.087677001953,0,
2016-11-14,392.080453236898,0,
2016-11-15,392.075059254964,0.600000023841858,
2016-11-16,392.064147949219,0.400000005960464,
2016-11-17,392.048581441243,0,
2016-11-18,392.032599131266,0.400000005960464,
2016-11-19,392.046326955159,13.6000003814697,0
2016-11-20,392.046869913737,0,0
2016-11-21,392.028119405111,0,0
2016-11-22,392.02414449056,0,0
2016-11-23,392.018830617269,0,0
2016-11-24,392.029904683431,3,0
2016-11-25,392.026196797689,0.400000005960464,0.0999999940395355
2016-11-26,392.029333750407,0.400000005960464,0.199999988079071
2016-11-27,392.023006439209,0,0.799999952316284
2016-11-28,392.023644765218,6.80000019073486,1.10000002384186
2016-11-29,392.070404052734,0.400000005960464,
2016-11-30,,10.6000003814697,
2016-12-01,,2.59999990463257,0.199999988079071
2016-12-02,,1.20000004768372,0
2016-12-03,,0,0
2016-12-04,,0,0
2016-12-05,,0,0
2016-12-06,1.09938751161098,0,0
2016-12-07,1.1325291544199,0,0
2016-12-08,1.12958333392938,0,0
2016-12-09,1.2228708366553,0,0
2016-12-10,1.2487291743358,0,0
2016-12-11,1.20578334232171,0,0
2016-12-12,1.06704584260782,0,0
2016-12-13,1.12767082452774,0,0
2016-12-14,1.09482499957085,0,0
2016-12-15,1.11158333222071,0,0
2016-12-16,1.19590416550636,0,0
2016-12-17,1.05075833201408,0,0
2016-12-18,1.15989999473095,0,0
2016-12-19,1.32209583123525,0,0
2016-12-20,1.19098749756813,0,0
2016-12-21,1.14288333058357,0,0
2016-12-22,1.13825834790866,0,0
2016-12-23,1.20603749652704,0,0
2016-12-24,1.1726166754961,0.200000002980232,0
2016-12-25,1.30825000007947,3,0
2016-12-26,1.25817915797234,27,38.6000022888184
2016-12-27,1.25844165682793,0,4
2016-12-28,1.26531667013963,0,0
2016-12-29,1.10389167070389,0,0
2016-12-30,1.1379250138998,0,0
2016-12-31,1.11501250167688,0,0
2017-01-01,1.25117499629656,0,0
2017-01-02,1.29638749361038,10,0
2017-01-03,1.28877084453901,7.40000009536743,10.5
2017-01-04,1.17918332914511,0,2
2017-01-05,6.14303806194892,0,0.0999999940395355
2017-01-06,11.1217583417892,0,0
2017-01-07,11.1868958473206,0,0
2017-01-08,11.2316624323527,0,0
2017-01-09,11.2517166932424,0,0
2017-01-10,11.1197333335876,14.1999998092651,0.0999999940395355
2017-01-11,11.254191716512,23.3999996185303,12.1999998092651
2017-01-12,11.3569500048955,1.79999995231628,20.5
2017-01-13,11.5076416333516,0,0
2017-01-14,11.4520084063212,0,0
2017-01-15,11.389945824941,0,0
2017-01-16,11.3511375586192,3.40000009536743,0
2017-01-17,11.2666833400726,10,0
2017-01-18,11.2585999965668,1.39999997615814,0
2017-01-19,11.255024989446,0.200000002980232,0
2017-01-20,11.176337480545,0.899999976158142,0
2017-01-21,11.1603374878565,0,2.59999990463257
2017-01-22,11.1451042493184,1,3.10000014305115
2017-01-23,11.1769750118256,0,1
2017-01-24,11.1557999451955,0,0
2017-01-25,11.1199666659037,1.79999995231628,0
2017-01-26,11.0744666258494,1.60000002384186,0
2017-01-27,11.1314833164215,0,0
2017-01-28,11.1181166569392,0,0
2017-01-29,11.1385374069214,0,0
2017-01-30,11.1952665646871,0,0
2017-01-31,11.1417874495188,0,0
2017-02-01,11.1999374230703,0,0
2017-02-02,11.2674958308538,0,0
2017-02-03,11.2898833751678,0,0
2017-02-04,11.2987875938416,0,0
2017-02-05,11.1877166032791,0,0
2017-02-06,11.2345916430155,0,0
2017-02-07,11.1107541720072,11.1999998092651,0
2017-02-08,201.675499916077,0,0
2017-02-09,392.340942382812,0,0
2017-02-10,392.366483052572,0,0
2017-02-11,392.327074686686,0,0
2017-02-12,392.315549214681,0,0
2017-02-13,392.389961242676,0,0
2017-02-14,392.287948608398,0,0
2017-02-15,392.245765686035,0,0
2017-02-16,392.332089742025,0,0
2017-02-17,392.358245849609,0,0
2017-02-18,392.327883402507,0,23.6000003814697
2017-02-19,392.453732808431,0,9.30000019073486
2017-02-20,392.583180745443,0,0.5
2017-02-21,392.509874979655,7,7
2017-02-22,392.467330932617,2,15.3000001907349
2017-02-23,392.51293182373,3.20000004768372,9.5
2017-02-24,392.56029510498,13.1999998092651,
2017-02-25,392.60280863444,0,
2017-02-26,392.71494547526,0,
2017-02-27,392.792266845703,0,
2017-02-28,392.773401896159,29.2999992370605,
2017-03-01,392.686370849609,0.600000023841858,0
2017-03-02,392.804496765137,0,0
2017-03-03,392.828687032064,0,0
2017-03-04,392.826677958171,0,0
2017-03-05,392.831451416016,0,0
2017-03-06,392.836298624674,13.8000001907349,0.199999988079071
2017-03-07,392.915613810221,1.10000002384186,
2017-03-08,392.905532836914,0,0
2017-03-09,392.899398803711,0,0
2017-03-10,392.896313985189,0,0
2017-03-11,392.885500590007,0,0
2017-03-12,392.889793395996,0,0
2017-03-13,392.896492004395,0,0
2017-03-14,392.908294677734,0,0
2017-03-15,392.919662475586,0,0
2017-03-16,392.92179107666,0,0
2017-03-17,392.929443359375,0,0.699999988079071
2017-03-18,392.936693827311,0,0
2017-03-19,392.941390991211,0,0.199999988079071
2017-03-20,392.952624003092,2,1.20000004768372
2017-03-21,392.959663391113,0,1.29999995231628
2017-03-22,392.962549845378,0,
2017-03-23,392.967905680339,7.5,
2017-03-24,393.009559631348,5,
2017-03-25,393.045728047689,5.19999980926514,
2017-03-26,393.035705566406,7.80000019073486,
2017-03-27,393.063018798828,0.400000005960464,
2017-03-28,393.053967793783,0,
2017-03-29,393.052235921224,0,
2017-03-30,393.068261282785,3,0
2017-03-31,393.127922058105,1.79999995231628,2.29999995231628
2017-04-01,393.109221140544,0,9.89999961853027
2017-04-02,393.107800801595,1,1.5
2017-04-03,393.119427998861,18.7999992370605,
2017-04-04,393.269879659017,9.19999980926514,
2017-04-05,393.229204813639,2,
2017-04-06,393.314524332682,22.7999992370605,0
2017-04-07,393.342905680339,0,0
2017-04-08,393.330276489258,0,8.80000019073486
2017-04-09,393.334874471029,0,7.59999990463257
2017-04-10,393.349965413411,8.60000038146973,
2017-04-11,393.347895304362,0,
2017-04-12,393.340070088704,0,
2017-04-13,393.346352895101,0,
2017-04-14,393.351022084554,0,
2017-04-15,393.380774180094,4.19999980926514,
2017-04-16,393.376837412516,1.79999995231628,
2017-04-17,393.36813100179,0,
2017-04-18,393.374594948509,0.200000002980232,
2017-04-19,393.389695485433,1.79999995231628,
2017-04-20,393.445519765218,21.2000007629395,
2017-04-21,393.437258402507,0,
2017-04-22,393.404828389486,0,
2017-04-23,393.391379038493,0,
2017-04-24,393.377876281738,0.400000005960464,
2017-04-25,393.392510732015,4,
2017-04-26,393.380729675293,0,
2017-04-27,393.38707224528,5,
2017-04-28,393.378344217936,0,
2017-04-29,393.354131062826,2,
2017-04-30,393.365688323975,11.1999998092651,
2017-05-01,393.515968322754,11.3999996185303,
2017-05-02,393.454499562581,6.59999990463257,
2017-05-03,393.418588002523,0,
2017-05-04,393.456146240234,31.2000007629395,
2017-05-05,393.614418029785,14.6000003814697,
2017-05-06,393.571478525798,5.59999990463257,
2017-05-07,393.545997619629,0,
2017-05-08,393.528577168783,0,
2017-05-09,393.513502756755,0,
2017-05-10,393.49849319458,0,
2017-05-11,393.483641306559,0,
2017-05-12,393.473080952962,0,
2017-05-13,393.466344197591,0,
2017-05-14,393.456183115641,0.200000002980232,
2017-05-15,393.443450927734,0,
2017-05-16,393.435646057129,0.400000005960464,
2017-05-17,393.427241007487,0,
2017-05-18,393.42477162679,0.400000005960464,
2017-05-19,393.404884338379,0,
2017-05-20,393.392555236816,4.19999980926514,
2017-05-21,393.431301116943,18,
2017-05-22,393.436389923096,0.200000002980232,
2017-05-23,393.404687245687,0,
2017-05-24,393.386681874593,8.60000038146973,
2017-05-25,393.47018178304,15.8000001907349,
2017-05-26,393.454513549805,0.800000011920929,
2017-05-27,393.412576039632,0,
2017-05-28,393.391892751058,0.400000005960464,
2017-05-29,393.391588846842,12.1999998092651,
2017-05-30,393.423615773519,5.19999980926514,
2017-05-31,393.406551361084,0,
2017-06-01,393.367162068685,0,
2017-06-02,393.349104563395,0,
2017-06-03,393.335959116618,7.40000009536743,
2017-06-04,393.367237091064,2.20000004768372,
2017-06-05,393.330291748047,0.800000011920929,
2017-06-06,393.318562825521,0,
2017-06-07,393.306288401286,0,
2017-06-08,393.298800261124,0,
2017-06-09,393.289794921875,0,
2017-06-10,393.282334645589,0,
2017-06-11,393.27016321818,0,
2017-06-12,393.263076782227,0,
2017-06-13,393.262101491292,0.800000011920929,
2017-06-14,393.261316935221,0,
2017-06-15,393.320704142253,18.2000007629395,
2017-06-16,393.318124135335,1.39999997615814,
2017-06-17,393.316295623779,16,
2017-06-18,393.40651067098,7.19999980926514,
2017-06-19,393.36684290568,5,
2017-06-20,393.38543955485,15.3999996185303,
2017-06-21,393.360019683838,0,
2017-06-22,393.35258102417,80,
2017-06-23,393.718978881836,1,
2017-06-24,393.619427998861,0,
2017-06-25,393.590585072835,2.20000004768372,
2017-06-26,393.580066680908,0.200000002980232,
2017-06-27,393.549015045166,1.39999997615814,
2017-06-28,393.530907948812,2.59999990463257,
2017-06-29,393.531842549642,12.6000003814697,
2017-06-30,393.519556681315,1.39999997615814,
2017-07-01,393.50704574585,1,
2017-07-02,393.494729359945,0,
2017-07-03,393.483393351237,0,
2017-07-04,393.474145253499,0,
2017-07-05,393.467224121094,0,
2017-07-06,393.461100260417,0,
2017-07-07,393.449122111003,0,
2017-07-08,393.436992645264,0,
2017-07-09,393.437070210775,5.19999980926514,
2017-07-10,393.474422454834,0,
2017-07-11,393.436683654785,0,
2017-07-12,393.480353037516,12.1999998092651,
2017-07-13,393.491092681885,9.60000038146973,
2017-07-14,393.48323059082,0.400000005960464,
2017-07-15,393.451535542806,0,
2017-07-16,393.436944325765,3.40000009536743,
2017-07-17,393.426670074463,0,
2017-07-18,393.420701344808,0,
2017-07-19,393.408411661784,0,
2017-07-20,393.475632377293,8,
2017-07-21,393.40678024292,0,
2017-07-22,393.322104136149,1.20000004768372,
2017-07-23,393.258991241455,18.6000003814697,
2017-07-24,393.199268341064,3,
2017-07-25,393.120328267415,0,
2017-07-26,393.061096191406,3,
2017-07-27,393.010801951091,2.20000004768372,
2017-07-28,392.939520517985,0,
2017-07-29,392.87594350179,0,
2017-07-30,392.811873118083,0,
2017-07-31,392.746920267741,0,
2017-08-01,392.720198313395,0,
2017-08-02,392.678334554036,0,
2017-08-03,392.663780905984,2.59999990463257,
2017-08-04,392.630870819092,1.20000004768372,
2017-08-05,392.592553456624,0.400000005960464,
2017-08-06,392.578652699788,2.20000004768372,
2017-08-07,392.57345199585,1,
2017-08-08,392.563163757324,0.600000023841858,
2017-08-09,392.551602681478,0,
2017-08-10,392.541951497396,0,
2017-08-11,392.559766133626,3.79999995231628,
2017-08-12,392.559866587321,0.200000002980232,
2017-08-13,392.528672536214,0,
2017-08-14,392.520997365316,2,
2017-08-15,392.511194864909,0,
2017-08-16,392.502310434977,0,
2017-08-17,392.530259450277,8.80000019073486,
2017-08-18,392.569859822591,0.800000011920929,
2017-08-19,392.549486796061,0.400000005960464,
2017-08-20,392.516881306966,0,
2017-08-21,392.502246856689,0.200000002980232,
2017-08-22,392.585375467936,19.2000007629395,
2017-08-23,392.550965627034,0,
2017-08-24,392.509304046631,0,
2017-08-25,392.486929575602,0,
2017-08-26,392.474830627441,0,
2017-08-27,392.464269002279,0,
2017-08-28,392.452340443929,0,
2017-08-29,392.44545618693,0,
2017-08-30,392.438237508138,4.90000009536743,
2017-08-31,392.434164683024,0,
2017-09-01,392.417622884115,0,
2017-09-02,392.412459055583,14.3999996185303,
2017-09-03,392.464256286621,0,
2017-09-04,392.439187367757,8,
2017-09-05,392.439709981283,13.1999998092651,
2017-09-06,392.412897745768,0,
2017-09-07,392.411869049072,4.59999990463257,
2017-09-08,392.395064036051,0,
2017-09-09,392.383111317952,0,
2017-09-10,392.375474294027,0,
2017-09-11,392.37201944987,0,
2017-09-12,392.367974599202,0,
2017-09-13,392.359592437744,0,
2017-09-14,392.349211374919,0,
2017-09-15,392.340021769206,0,
2017-09-16,392.333704630534,0,
2017-09-17,392.326198577881,0,
2017-09-18,392.319407145182,0.600000023841858,
2017-09-19,392.318316141764,5,
2017-09-20,392.311100006104,0,
2017-09-21,392.304134368896,0,
2017-09-22,392.298453013102,0,
2017-09-23,392.293097178141,0,
2017-09-24,392.286200205485,0,
2017-09-25,392.27823638916,0,
2017-09-26,392.27245203654,3.20000004768372,
2017-09-27,392.26303990682,0,
2017-09-28,392.249244689941,0.200000002980232,
2017-09-29,392.25457127889,4.80000019073486,
2017-09-30,392.244115193685,0,
2017-10-01,392.240572611491,0,
2017-10-02,392.232730865479,0,
2017-10-03,392.230800628662,0,
2017-10-04,392.239757537842,4.80000019073486,
2017-10-05,392.227513631185,0.600000023841858,
2017-10-06,392.222362518311,3,
2017-10-07,392.232870737712,8,
2017-10-08,392.272360483805,9.19999980926514,
2017-10-09,392.287885030111,0,
2017-10-10,392.245440165202,0.800000011920929,
2017-10-11,392.283856709798,11.1999998092651,
2017-10-12,392.280531565348,0.300000011920929,
2017-10-13,392.256839752197,1.39999997615814,
2017-10-14,392.260218302409,17.6000003814697,
2017-10-15,392.353271484375,9.39999961853027,
2017-10-16,392.302522023519,0,
2017-10-17,392.2878074646,0,
2017-10-18,392.272921244303,0,
2017-10-19,392.26110458374,0,
2017-10-20,392.248135884603,0,
2017-10-21,392.24072265625,0,
2017-10-22,392.23154703776,0,
2017-10-23,392.245431518555,13.6000003814697,
2017-10-24,392.270336151123,1.79999995231628,
2017-10-25,392.231002807617,0,
2017-10-26,392.21994527181,0,
2017-10-27,392.216519673665,2.59999990463257,
2017-10-28,392.220490773519,3.20000004768372,
2017-10-29,392.219701131185,0.200000002980232,
2017-10-30,392.211846669515,1.20000004768372,
2017-10-31,392.197207132975,0.800000011920929,
2017-11-01,392.202861785889,8.60000038146973,
2017-11-02,392.284336090088,25,
2017-11-03,392.327528635661,0,
2017-11-04,392.285174051921,5.59999990463257,
2017-11-05,392.305792490641,3.40000009536743,
2017-11-06,392.267547607422,0,
2017-11-07,392.259656270345,0,
2017-11-08,392.258113861084,0,
2017-11-09,392.294216156006,0,0
2017-11-10,392.281171162923,0,0
2017-11-11,392.283657073975,0,0
2017-11-12,392.258986155192,0,0
2017-11-13,392.251468658447,0.200000002980232,0
2017-11-14,392.256417592367,0,0
2017-11-15,392.257017771403,11,2.09999990463257
2017-11-16,392.286023457845,1.20000004768372,0
2017-11-17,392.250080108643,5.40000009536743,0
2017-11-18,392.331586201986,17.3999996185303,0.0999999940395355
2017-11-19,392.382897694906,1.79999995231628,0
2017-11-20,392.326001485189,0,0
2017-11-21,392.311622619629,3.20000004768372,4
2017-11-22,392.299949645996,0,0
2017-11-23,392.306213378906,0,
2017-11-24,392.30430094401,0.600000023841858,
2017-11-25,392.290523529053,0,0
2017-11-26,392.283117930094,0,0
2017-11-27,392.270478566488,0,
2017-11-28,392.274737040202,0,
2017-11-29,392.260921478271,0,
2017-11-30,392.274258931478,3.40000009536743,
2017-12-01,392.264544169108,0,
2017-12-02,392.259675343831,0,
2017-12-03,392.254241943359,0,
2017-12-04,392.253766377767,7.19999980926514,
2017-12-05,392.293323516846,0,
2017-12-06,392.261405944824,0,0
2017-12-07,392.249245961507,0,0
2017-12-08,392.244543166388,0,0
2017-12-09,392.238079071045,0,0
2017-12-10,392.234640757243,0,0
2017-12-11,392.231004079183,0,0
2017-12-12,392.230108896891,0,0
2017-12-13,392.225635528564,0,0
2017-12-14,392.227011362712,0,0
2017-12-15,392.222241719564,0,0
2017-12-16,392.222990671794,0,0
2017-12-17,392.218144734701,0,0
2017-12-18,392.222222646077,1,0
2017-12-19,392.233571370443,0,7
2017-12-20,392.219922383626,0,0.0999999940395355
2017-12-21,392.216027577718,0,0
2017-12-22,392.213075002034,0,0
2017-12-23,392.214092254639,0,0
2017-12-24,392.209429423014,0,0
2017-12-25,392.208594004313,0,0
2017-12-26,392.205008188883,0,0
2017-12-27,392.203666687012,0,0
2017-12-28,392.206937154134,0,0
2017-12-29,392.21041615804,0,0
2017-12-30,392.208599090576,0,0
2017-12-31,392.202763875326,0,0
2018-01-01,392.200333913167,0,0
2018-01-02,392.198599497477,0,0
2018-01-03,392.197771708171,0,0
2018-01-04,392.194887797038,0,0
2018-01-05,392.192614237467,0,0
2018-01-06,392.18975575765,0,0
2018-01-07,392.185869852702,0,0
2018-01-08,392.184085845947,0,0
2018-01-09,392.184262593587,0,0
2018-01-10,392.184254964193,6.40000009536743,0
2018-01-11,392.301300048828,20.3999996185303,34.0999984741211
2018-01-12,392.445724487305,3,0
2018-01-13,392.411568959554,0,0
2018-01-14,392.394688924154,0,0
2018-01-15,392.395727793376,0,0
2018-01-16,392.40559387207,0,0
2018-01-17,392.400142669678,0,0
2018-01-18,392.386746724447,0,0
2018-01-19,392.370544433594,0,0
2018-01-20,392.356236775716,0,1.59999990463257
2018-01-21,392.338914235433,2.40000009536743,0
2018-01-22,392.400614420573,29.6000003814697,20.6000003814697
2018-01-23,392.590667724609,1,9
2018-01-24,392.529378255208,0,0
2018-01-25,392.489638010661,0,0
2018-01-26,392.46258799235,0,0
2018-01-27,392.445299784342,0.200000002980232,1.79999995231628
2018-01-28,392.432066599528,0,
2018-01-29,392.420366923014,0,0
2018-01-30,392.412090301514,0,0
2018-01-31,392.411785125732,0,0
2018-02-01,392.41091410319,0,0
2018-02-02,392.396537780762,0,0
2018-02-03,392.38995107015,0,0
2018-02-04,392.385386149089,0,0
2018-02-05,392.375801086426,0,0
2018-02-06,392.369185129801,0,0
2018-02-07,392.361371358236,0,0
2018-02-08,392.356927235921,0,0
2018-02-09,392.351038614909,0,0
2018-02-10,392.345896402995,0,0
2018-02-11,392.342140197754,0,0
2018-02-12,392.336460113525,0,0
2018-02-13,392.3293800354,0,0
2018-02-14,392.333955128988,8.19999980926514,0
2018-02-15,392.366105397542,0.400000005960464,28.6000003814697
2018-02-16,392.40663655599,0,0.199999988079071
2018-02-17,392.384246826172,0,0
2018-02-18,392.368784586589,0,0
2018-02-19,392.358599344889,20.3999996185303,7.89999961853027
2018-02-20,392.575232187907,17.3999996185303,33.3000030517578
2018-02-21,392.766497294108,1.79999995231628,
2018-02-22,392.752782185872,0,
2018-02-23,392.729159037272,4.40000009536743,
2018-02-24,392.694630940755,2.40000009536743,
2018-02-25,392.677780151367,0,7.89999961853027
2018-02-26,392.647691090902,0,
2018-02-27,392.629596710205,0,
2018-02-28,392.612394968669,0,
2018-03-01,392.602661132812,0,0
2018-03-02,392.590222676595,0,0
2018-03-03,392.573881785075,0,0
2018-03-04,392.559967041016,0,0
2018-03-05,392.547967274984,0,0
2018-03-06,392.541231791178,0,0
2018-03-07,392.532402038574,0,0
2018-03-08,392.524166107178,0,0
2018-03-09,392.515298207601,0,0
2018-03-10,392.505034128825,0,0
2018-03-11,392.495894114176,0,0
2018-03-12,392.48922475179,0,0
2018-03-13,392.483064015706,0,0
2018-03-14,392.476856231689,0,0
2018-03-15,392.47224299113,0,0
2018-03-16,392.464110056559,0,0
2018-03-17,392.458980560303,0,0
2018-03-18,392.452175140381,0,1.89999997615814
2018-03-19,392.444793701172,0,0
2018-03-20,392.441631317139,0,0
2018-03-21,392.435948689779,0,0
2018-03-22,392.430835723877,0,0
2018-03-23,392.423577626546,0,0
2018-03-24,392.417854309082,0,0
2018-03-25,392.411408742269,0,
2018-03-26,392.404037475586,0.600000023841858,
2018-03-27,392.403303782145,5.59999990463257,
2018-03-28,392.399485270182,0,
2018-03-29,392.438621520996,11.6000003814697,0.199999988079071
2018-03-30,392.46675491333,0,
2018-03-31,392.462768554688,13.1999998092651,
2018-04-01,392.47987874349,0,
2018-04-02,392.450711568197,0,
2018-04-03,392.499900817871,25,0.5
2018-04-04,392.653756459554,0,0
2018-04-05,392.575025056538,0,0
2018-04-06,392.567558288574,0,0
2018-04-07,392.540276845296,0,0
2018-04-08,392.514155069987,0,0
2018-04-09,392.495826721191,0,0
2018-04-10,392.484705607096,0,0
2018-04-11,392.478191375732,2.40000009536743,0.699999988079071
2018-04-12,392.482172648112,1.79999995231628,7.09999990463257
2018-04-13,392.482102711995,9.80000019073486,
2018-04-14,392.535601298014,1,0.5
2018-04-15,392.519091288249,28.2000007629395,0
2018-04-16,392.552157084147,0,0
2018-04-17,392.569775899251,0,0
2018-04-18,392.564228057861,0,0
2018-04-19,392.552173614502,0,0
2018-04-20,392.563891092936,0,0
2018-04-21,392.603677113851,0,3.29999995231628
2018-04-22,392.641815185547,0,5.79999971389771
2018-04-23,392.673510233561,0,20.8999996185303
2018-04-24,392.694615681966,8.39999961853027,15.9000005722046
2018-04-25,392.775728861491,7.40000009536743,2.29999995231628
2018-04-26,392.793660481771,0,
2018-04-27,392.790692647298,1.39999997615814,
2018-04-28,392.778078715007,0,
2018-04-29,392.764352162679,0,
2018-04-30,392.756315867106,0,
2018-05-01,392.751968383789,0,
2018-05-02,392.739686330159,5,
2018-05-03,392.749660491943,12.1000003814697,
2018-05-04,392.774494171143,0.400000005960464,
2018-05-05,392.754107157389,2.40000009536743,
